code,label
2499,600210
2500,600211
2501,600212
2502,600213
2503,600215
2504,600216
2505,600217
2506,600218
2507,600219
2508,600220
2509,600221
2510,600222
2511,600223
2512,600225
2513,600226
2514,600227
2515,600228
2516,600229
2517,600230
2518,600231
2519,600232
2520,600233
2521,600234
2522,600235
2523,600236
2524,600237
2525,600238
2526,600239
2527,600241
2528,600242
2529,600243
2530,600246
2531,600247
2532,600248
2533,600249
2534,600250
2535,600251
2536,600252
2537,600255
2538,600256
2539,600257
2540,600258
2541,600259
2542,600260
2543,600261
2544,600262
2545,600265
2546,600266
2547,600267
2548,600268
2549,600269
2550,600271
2551,600272
2552,600273
2553,600275
2554,600276
2555,600277
2556,600278
2557,600279
2558,600280
2559,600281
2560,600282
2561,600283
2562,600284
2563,600285
2564,600287
2565,600288
2566,600289
2567,600290
2568,600291
2569,600292
2570,600293
2571,600295
2572,600297
2573,600298
2574,600299
2575,600300
2576,600301
2577,600302
2578,600303
2579,600305
2580,600306
2581,600307
2582,600308
2583,600309
2584,600310
2585,600311
2586,600312
2587,600313
2588,600315
2589,600316
2590,600317
2591,600318
2592,600319
2593,600320
2594,600321
2595,600322
2596,600323
2597,600325
2598,600326
2599,600327
2600,600328
2601,600329
2602,600330
2603,600331
2604,600332
2605,600333
2606,600335
2607,600336
2608,600337
2609,600338
2610,600339
2611,600340
2612,600343
2613,600345
2614,600346
2615,600348
2616,600350
2617,600351
2618,600352
2619,600353
2620,600354
2621,600355
2622,600356
2623,600358
2624,600359
2625,600360
2626,600361
2627,600362
2628,600363
2629,600365
2630,600366
2631,600367
2632,600368
2633,600369
2634,600370
2635,600371
2636,600372
2637,600373
2638,600375
2639,600376
2640,600377
2641,600378
2642,600379
2643,600380
2644,600381
2645,600382
2646,600383
2647,600385
2648,600386
2649,600387
2650,600388
2651,600389
2652,600390
2653,600391
2654,600392
2655,600393
2656,600395
2657,600396
2658,600397
2659,600398
2660,600399
2661,600400
2662,600403
2663,600405
2664,600406
2665,600408
2666,600409
2667,600410
2668,600415
2669,600416
2670,600418
2671,600419
2672,600420
2673,600421
2674,600422
2675,600423
2676,600425
2677,600426
2678,600428
2679,600429
2680,600433
2681,600435
2682,600436
2683,600438
2684,600439
2685,600444
2686,600446
2687,600448
2688,600449
2689,600452
2690,600455
2691,600456
2692,600458
2693,600459
2694,600460
2695,600461
2696,600462
2697,600463
2698,600466
2699,600467
2700,600468
2701,600469
2702,600470
2703,600475
2704,600476
2705,600477
2706,600478
2707,600479
2708,600480
2709,600481
2710,600482
2711,600483
2712,600486
2713,600487
2714,600488
2715,600489
2716,600490
2717,600491
2718,600493
2719,600495
2720,600496
2721,600497
2722,600498
2723,600499
2724,600500
2725,600501
2726,600502
2727,600503
2728,600505
2729,600506
2730,600507
2731,600508
2732,600509
2733,600510
2734,600511
2735,600512
2736,600513
2737,600515
2738,600516
2739,600517
2740,600518
2741,600519
2742,600520
2743,600521
2744,600522
2745,600523
2746,600525
2747,600526
2748,600527
2749,600528
2750,600529
2751,600530
2752,600531
2753,600532
2754,600533
2755,600535
2756,600536
2757,600537
2758,600538
2759,600539
2760,600540
2761,600543
2762,600545
2763,600546
2764,600547
2765,600548
2766,600549
2767,600550
2768,600551
2769,600552
2770,600555
2771,600556
2772,600557
2773,600558
2774,600559
2775,600560
2776,600561
2777,600562
2778,600563
2779,600565
2780,600566
2781,600567
2782,600568
2783,600569
2784,600570
2785,600571
2786,600572
2787,600573
2788,600575
2789,600576
2790,600577
2791,600578
2792,600579
2793,600580
2794,600581
2795,600582
2796,600583
2797,600584
2798,600585
2799,600586
2800,600587
2801,600588
2802,600589
2803,600590
2804,600592
2805,600593
2806,600594
2807,600595
2808,600596
2809,600597
2810,600598
2811,600599
2812,600600
2813,600601
2814,600602
2815,600603
2816,600604
2817,600605
2818,600606
2819,600608
2820,600609
2821,600610
2822,600611
2823,600612
2824,600613
2825,600615
2826,600616
2827,600617
2828,600618
2829,600619
2830,600620
2831,600621
2832,600622
2833,600623
2834,600624
2835,600626
2836,600628
2837,600629
2838,600630
2839,600633
2840,600634
2841,600635
2842,600636
2843,600637
2844,600638
2845,600639
2846,600640
2847,600641
2848,600642
2849,600643
2850,600644
2851,600645
2852,600647
2853,600648
2854,600649
2855,600650
2856,600651
2857,600652
2858,600653
2859,600654
2860,600655
2861,600657
2862,600658
2863,600660
2864,600661
2865,600662
2866,600663
2867,600664
2868,600665
2869,600666
2870,600667
2871,600668
2872,600671
2873,600673
2874,600674
2875,600675
2876,600676
2877,600678
2878,600679
2879,600681
2880,600682
2881,600683
2882,600684
2883,600685
2884,600686
2885,600687
2886,600688
2887,600689
2888,600690
2889,600691
2890,600692
2891,600693
2892,600694
2893,600695
2894,600696
2895,600697
2896,600698
2897,600699
2898,600702
2899,600703
2900,600704
2901,600705
2902,600706
2903,600707
2904,600708
2905,600710
2906,600711
2907,600712
2908,600713
2909,600714
2910,600715
2911,600716
2912,600717
2913,600718
2914,600719
2915,600720
2916,600721
2917,600722
2918,600723
2919,600724
2920,600725
2921,600726
2922,600727
2923,600728
2924,600729
2925,600730
2926,600731
2927,600732
2928,600733
2929,600734
2930,600735
2931,600736
2932,600737
2933,600738
2934,600739
2935,600740
2936,600741
2937,600742
2938,600743
2939,600744
2940,600745
2941,600746
2942,600748
2943,600749
2944,600750
2945,600751
2946,600753
2947,600754
2948,600755
2949,600756
2950,600757
2951,600758
2952,600759
2953,600760
2954,600761
2955,600763
2956,600764
2957,600765
2958,600766
2959,600767
2960,600768
2961,600769
2962,600770
2963,600771
2964,600773
2965,600774
2966,600775
2967,600776
2968,600777
2969,600778
2970,600779
2971,600780
2972,600781
2973,600782
2974,600783
2975,600784
2976,600785
2977,600787
2978,600789
2979,600790
2980,600791
2981,600792
2982,600793
2983,600794
2984,600795
2985,600796
2986,600797
2987,600798
2988,600800
2989,600801
2990,600802
2991,600803
2992,600804
2993,600805
2994,600807
2995,600808
2996,600809
2997,600810
2998,600811
2999,600812
3000,600814
3001,600815
3002,600816
3003,600817
3004,600818
3005,600819
3006,600820
3007,600821
3008,600822
3009,600823
3010,600824
3011,600825
3012,600826
3013,600827
3014,600828
3015,600829
3016,600830
3017,600831
3018,600833
3019,600834
3020,600835
3021,600836
3022,600837
3023,600838
3024,600839
3025,600841
3026,600843
3027,600844
3028,600845
3029,600846
3030,600847
3031,600848
3032,600850
3033,600851
3034,600853
3035,600854
3036,600855
3037,600856
3038,600857
3039,600858
3040,600859
3041,600860
3042,600861
3043,600862
3044,600863
3045,600864
3046,600865
3047,600866
3048,600867
3049,600868
3050,600869
3051,600870
3052,600871
3053,600872
3054,600873
3055,600874
3056,600875
3057,600876
3058,600877
3059,600879
3060,600880
3061,600881
3062,600882
3063,600883
3064,600884
3065,600885
3066,600886
3067,600887
3068,600888
3069,600889
3070,600890
3071,600892
3072,600893
3073,600894
3074,600895
3075,600896
3076,600897
3077,600898
3078,600900
3079,600901
3080,600903
3081,600908
3082,600909
3083,600917
3084,600918
3085,600919
3086,600926
3087,600928
3088,600929
3089,600933
3090,600936
3091,600939
3092,600956
3093,600958
3094,600959
3095,600960
3096,600961
3097,600962
3098,600963
3099,600965
3100,600966
3101,600967
3102,600968
3103,600969
3104,600970
3105,600971
3106,600973
3107,600975
3108,600976
3109,600977
3110,600978
3111,600979
3112,600980
3113,600981
3114,600982
3115,600983
3116,600984
3117,600985
3118,600986
3119,600987
3120,600988
3121,600989
3122,600990
3123,600992
3124,600993
3125,600995
3126,600996
3127,600997
3128,600998
3129,600999
3130,601000
3131,601001
3132,601002
3133,601003
3134,601005
3135,601006
3136,601007
3137,601008
3138,601009
3139,601010
3140,601011
3141,601012
3142,601015
3143,601016
3144,601018
3145,601019
3146,601020
3147,601021
3148,601028
3149,601038
3150,601058
3151,601066
3152,601068
3153,601069
3154,601077
3155,601086
3156,601088
3157,601098
3158,601099
3159,601100
3160,601101
3161,601106
3162,601107
3163,601108
3164,601111
3165,601113
3166,601116
3167,601117
3168,601118
3169,601126
3170,601127
3171,601128
3172,601137
3173,601138
3174,601139
3175,601155
3176,601158
3177,601162
3178,601163
3179,601166
3180,601168
3181,601169
3182,601177
3183,601179
3184,601186
3185,601187
3186,601188
3187,601198
3188,601199
3189,601200
3190,601208
3191,601211
3192,601212
3193,601216
3194,601218
3195,601222
3196,601225
3197,601226
3198,601228
3199,601229
3200,601231
3201,601233
3202,601236
3203,601238
3204,601258
3205,601288
3206,601298
3207,601311
3208,601318
3209,601319
3210,601326
3211,601328
3212,601330
3213,601333
3214,601336
3215,601339
3216,601360
3217,601366
3218,601368
3219,601369
3220,601375
3221,601377
3222,601388
3223,601390
3224,601398
3225,601399
3226,601456
3227,601500
3228,601512
3229,601515
3230,601518
3231,601519
3232,601555
3233,601566
3234,601567
3235,601568
3236,601577
3237,601579
3238,601588
3239,601595
3240,601598
3241,601599
3242,601600
3243,601601
3244,601606
3245,601607
3246,601608
3247,601609
3248,601611
3249,601615
3250,601616
3251,601618
3252,601619
3253,601628
3254,601633
3255,601636
3256,601658
3257,601666
3258,601668
3259,601669
3260,601677
3261,601678
3262,601686
3263,601688
3264,601689
3265,601696
3266,601698
3267,601699
3268,601700
3269,601702
3270,601717
3271,601718
3272,601727
3273,601766
3274,601777
3275,601778
3276,601788
3277,601789
3278,601798
3279,601799
3280,601800
3281,601801
3282,601808
3283,601811
3284,601816
3285,601818
3286,601827
3287,601828
3288,601838
3289,601857
3290,601858
3291,601860
3292,601865
3293,601866
3294,601869
3295,601872
3296,601877
3297,601878
3298,601880
3299,601881
3300,601882
3301,601886
3302,601888
3303,601890
3304,601898
3305,601899
3306,601900
3307,601901
3308,601908
3309,601916
3310,601918
3311,601919
3312,601928
3313,601929
3314,601933
3315,601939
3316,601949
3317,601952
3318,601958
3319,601965
3320,601966
3321,601968
3322,601969
3323,601975
3324,601985
3325,601988
3326,601989
3327,601990
3328,601991
3329,601992
3330,601995
3331,601996
3332,601997
3333,601998
3334,601999
3335,603000
3336,603001
3337,603002
3338,603003
3339,603005
3340,603006
3341,603007
3342,603008
3343,603009
3344,603010
3345,603011
3346,603012
3347,603013
3348,603015
3349,603016
3350,603017
3351,603018
3352,603019
3353,603020
3354,603021
3355,603022
3356,603023
3357,603025
3358,603026
3359,603027
3360,603028
3361,603029
3362,603030
3363,603031
3364,603032
3365,603033
3366,603035
3367,603036
3368,603037
3369,603038
3370,603039
3371,603040
3372,603041
3373,603042
3374,603043
3375,603045
3376,603050
3377,603053
3378,603055
3379,603056
3380,603058
3381,603059
3382,603060
3383,603063
3384,603066
3385,603067
3386,603068
3387,603069
3388,603076
3389,603077
3390,603078
3391,603079
3392,603080
3393,603081
3394,603083
3395,603085
3396,603086
3397,603087
3398,603088
3399,603089
3400,603090
3401,603093
3402,603095
3403,603096
3404,603098
3405,603099
3406,603100
3407,603101
3408,603103
3409,603105
3410,603106
3411,603108
3412,603109
3413,603110
3414,603111
3415,603112
3416,603113
3417,603115
3418,603116
3419,603117
3420,603118
3421,603121
3422,603123
3423,603126
3424,603127
3425,603128
3426,603129
3427,603131
3428,603133
3429,603136
3430,603138
3431,603139
3432,603155
3433,603156
3434,603157
3435,603158
3436,603159
3437,603160
3438,603161
3439,603165
3440,603166
3441,603167
3442,603168
3443,603169
3444,603177
3445,603178
3446,603179
3447,603180
3448,603181
3449,603183
3450,603185
3451,603186
3452,603187
3453,603188
3454,603189
3455,603192
3456,603195
3457,603196
3458,603197
3459,603198
3460,603199
3461,603200
3462,603203
3463,603208
3464,603212
3465,603214
3466,603217
3467,603218
3468,603220
3469,603221
3470,603222
3471,603223
3472,603225
3473,603226
3474,603227
3475,603228
3476,603229
3477,603232
3478,603233
3479,603236
3480,603238
3481,603239
3482,603256
3483,603258
3484,603259
3485,603260
3486,603266
3487,603267
3488,603268
3489,603269
3490,603277
3491,603278
3492,603279
3493,603283
3494,603286
3495,603288
3496,603289
3497,603290
3498,603297
3499,603298
3500,603299
3501,603300
3502,603301
3503,603303
3504,603305
3505,603306
3506,603308
3507,603309
3508,603311
3509,603313
3510,603315
3511,603316
3512,603317
3513,603318
3514,603319
3515,603320
3516,603321
3517,603322
3518,603323
3519,603326
3520,603327
3521,603328
3522,603329
3523,603330
3524,603331
3525,603332
3526,603333
3527,603335
3528,603336
3529,603337
3530,603338
3531,603339
3532,603345
3533,603348
3534,603351
3535,603353
3536,603355
3537,603356
3538,603357
3539,603358
3540,603359
3541,603360
3542,603363
3543,603365
3544,603366
3545,603367
3546,603368
3547,603369
3548,603377
3549,603378
3550,603379
3551,603380
3552,603383
3553,603385
3554,603386
3555,603387
3556,603388
3557,603389
3558,603390
3559,603392
3560,603393
3561,603396
3562,603398
3563,603399
3564,603408
3565,603416
3566,603421
3567,603429
3568,603439
3569,603444
3570,603456
3571,603458
3572,603466
3573,603477
3574,603486
3575,603488
3576,603489
3577,603496
3578,603499
3579,603500
3580,603501
3581,603505
3582,603506
3583,603507
3584,603508
3585,603515
3586,603516
3587,603517
3588,603518
3589,603519
3590,603520
3591,603527
3592,603528
3593,603530
3594,603533
3595,603535
3596,603536
3597,603538
3598,603551
3599,603555
3600,603556
3601,603557
3602,603558
3603,603559
3604,603565
3605,603566
3606,603567
3607,603568
3608,603569
3609,603577
3610,603578
3611,603579
3612,603580
3613,603583
3614,603585
3615,603586
3616,603587
3617,603588
3618,603589
3619,603590
3620,603595
3621,603596
3622,603598
3623,603599
3624,603600
3625,603601
3626,603602
3627,603603
3628,603605
3629,603606
3630,603607
3631,603608
3632,603609
3633,603610
3634,603611
3635,603612
3636,603613
3637,603615
3638,603616
3639,603617
3640,603618
3641,603619
3642,603626
3643,603628
3644,603629
3645,603630
3646,603633
3647,603636
3648,603637
3649,603638
3650,603639
3651,603648
3652,603650
3653,603655
3654,603656
3655,603657
3656,603658
3657,603659
3658,603660
3659,603661
3660,603662
3661,603663
3662,603665
3663,603666
3664,603667
3665,603668
3666,603669
3667,603676
3668,603677
3669,603678
3670,603679
3671,603680
3672,603681
3673,603682
3674,603683
3675,603685
3676,603686
3677,603687
3678,603688
3679,603689
3680,603690
3681,603693
3682,603696
3683,603697
3684,603698
3685,603699
3686,603700
3687,603701
3688,603703
3689,603706
3690,603707
3691,603708
3692,603709
3693,603711
3694,603712
3695,603713
3696,603716
3697,603717
3698,603718
3699,603719
3700,603721
3701,603722
3702,603725
3703,603726
3704,603727
3705,603728
3706,603729
3707,603730
3708,603733
3709,603737
3710,603738
3711,603739
3712,603755
3713,603757
3714,603758
3715,603766
3716,603767
3717,603768
3718,603773
3719,603776
3720,603777
3721,603778
3722,603779
3723,603786
3724,603787
3725,603788
3726,603789
3727,603790
3728,603797
3729,603798
3730,603799
3731,603800
3732,603801
3733,603803
3734,603806
3735,603808
3736,603809
3737,603810
3738,603811
3739,603813
3740,603815
3741,603816
3742,603817
3743,603818
3744,603819
3745,603822
3746,603823
3747,603825
3748,603826
3749,603828
3750,603829
3751,603833
3752,603838
3753,603839
3754,603843
3755,603848
3756,603855
3757,603856
3758,603858
3759,603859
3760,603860
3761,603861
3762,603863
3763,603866
3764,603867
3765,603868
3766,603869
3767,603871
3768,603876
3769,603877
3770,603878
3771,603879
3772,603880
3773,603881
3774,603882
3775,603883
3776,603885
3777,603886
3778,603887
3779,603888
3780,603889
3781,603890
3782,603893
3783,603895
3784,603896
3785,603897
3786,603898
3787,603899
3788,603900
3789,603901
3790,603903
3791,603906
3792,603908
3793,603909
3794,603912
3795,603915
3796,603916
3797,603917
3798,603918
3799,603919
3800,603920
3801,603922
3802,603926
3803,603927
3804,603928
3805,603929
3806,603931
3807,603933
3808,603936
3809,603937
3810,603938
3811,603939
3812,603948
3813,603949
3814,603950
3815,603955
3816,603956
3817,603958
3818,603959
3819,603960
3820,603963
3821,603966
3822,603967
3823,603968
3824,603969
3825,603970
3826,603976
3827,603977
3828,603978
3829,603979
3830,603980
3831,603982
3832,603983
3833,603985
3834,603986
3835,603987
3836,603988
3837,603989
3838,603990
3839,603991
3840,603992
3841,603993
3842,603995
3843,603996
3844,603997
3845,603998
3846,603999
3847,605001
3848,605003
3849,605006
3850,605007
3851,605008
3852,605009
3853,605018
3854,605050
3855,605058
3856,605066
3857,605068
3858,605088
3859,605099
3860,605100
3861,605108
3862,605111
3863,605116
3864,605118
3865,605123
3866,605128
3867,605136
3868,605158
3869,605166
3870,605168
3871,605169
3872,605177
3873,605178
3874,605188
3875,605198
3876,605199
3877,605218
3878,605222
3879,605255
3880,605258
3881,605266
3882,605288
3883,605318
3884,605333
3885,605336
3886,605338
3887,605358
3888,605366
3889,605369
3890,605388
3891,605399
3892,688001
3893,688002
3894,688003
3895,688004
3896,688005
3897,688006
3898,688007
3899,688008
3900,688009
3901,688010
3902,688011
3903,688012
3904,688013
3905,688015
3906,688016
3907,688017
3908,688018
3909,688019
3910,688020
3911,688021
3912,688022
3913,688023
3914,688025
3915,688026
3916,688027
3917,688028
3918,688029
3919,688030
3920,688033
3921,688036
3922,688037
3923,688039
3924,688050
3925,688051
3926,688055
3927,688056
3928,688057
3929,688058
3930,688060
3931,688065
3932,688066
3933,688068
3934,688069
3935,688077
3936,688078
3937,688080
3938,688081
3939,688085
3940,688086
3941,688088
3942,688089
3943,688090
3944,688093
3945,688095
3946,688096
3947,688098
3948,688099
3949,688100
3950,688101
3951,688106
3952,688108
3953,688111
3954,688116
3955,688118
3956,688122
3957,688123
3958,688126
3959,688127
3960,688128
3961,688129
3962,688133
3963,688135
3964,688138
3965,688139
3966,688155
3967,688156
3968,688157
3969,688158
3970,688159
3971,688160
3972,688165
3973,688166
3974,688168
3975,688169
3976,688177
3977,688178
3978,688179
3979,688180
3980,688181
3981,688185
3982,688186
3983,688188
3984,688189
3985,688196
3986,688198
3987,688199
3988,688200
3989,688202
3990,688208
3991,688215
3992,688218
3993,688219
3994,688221
3995,688222
3996,688228
3997,688229
3998,688233
3999,688256
4000,688258
4001,688266
4002,688268
4003,688277
4004,688278
4005,688286
4006,688288
4007,688289
4008,688298
4009,688299
4010,688300
4011,688301
4012,688309
4013,688310
4014,688311
4015,688312
4016,688313
4017,688318
4018,688321
4019,688330
4020,688333
4021,688335
4022,688336
4023,688338
4024,688339
4025,688356
4026,688357
4027,688358
4028,688360
4029,688363
4030,688365
4031,688366
4032,688368
4033,688369
4034,688377
4035,688378
4036,688379
4037,688386
4038,688388
4039,688389
4040,688390
4041,688393
4042,688396
4043,688398
4044,688399
4045,688408
4046,688418
4047,688466
4048,688488
4049,688500
4050,688505
4051,688508
4052,688513
4053,688516
4054,688518
4055,688519
4056,688520
4057,688521
4058,688526
4059,688528
4060,688529
4061,688536
4062,688550
4063,688551
4064,688555
4065,688556
4066,688557
4067,688558
4068,688559
4069,688561
4070,688566
4071,688567
4072,688568
4073,688569
4074,688577
4075,688578
4076,688579
4077,688580
4078,688585
4079,688586
4080,688588
4081,688589
4082,688595
4083,688596
4084,688598
4085,688599
4086,688600
4087,688777
4088,688788
4089,688981
4090,689009
